id,objectID,title,designer_names,designers,price,sold_price,sold_price_includes_shipping,sold_shipping_price,price_drops,created_at,sold_at,bumped_at,price_updated_at,size,category,category_path,category_size,condition,color,department,location,traits,styles,badges,cover_photo_url,photo_count,measurement_count,seller_id,seller_username,seller_rating,seller_rating_count,seller_trusted,seller_total_bought_sold,marketplace,strata,buynow,makeoffer,dropped,listing_url,shipping.us.amount,shipping.us.enabled,shipping.ca.amount,shipping.ca.enabled,shipping.uk.amount,shipping.uk.enabled,shipping.eu.amount,shipping.eu.enabled,shipping.asia.amount,shipping.asia.enabled,shipping.au.amount,shipping.au.enabled,shipping.other.amount,shipping.other.enabled
91058568,91058568,LEVIS 501 VINTAGE W32 L32 JEANS DENIM,Levi's,"[{'id': 265, 'name': ""Levi's""}]",44,34,False,25,"[55, 49, 44]",2026-01-17T15:08:05.169Z,2026-03-04T03:23:44.953Z,2026-02-15T12:21:22.819Z,2026-03-01T14:09:06.841Z,32,bottoms,bottoms.denim,bottoms.32,is_gently_used,black,menswear,Europe,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'EG'}]",['vintage'],[],https://media-assets.grailed.com/prd/listing/temp/087508a2c9fa495d8e96cbeec9a752c2,5,6,10595747,kotykfit,4.962301587301587,504,True,1032,grailed,basic,True,True,True,https://grailed.com/listings/91058568,25,True,25,True,25,True,25,True,35,True,35,True,35,True
93258407,93258407,Margiela Tabi Oxford Shoes,Maison Margiela,"[{'id': 2308, 'name': 'Maison Margiela'}]",500,350,False,20,[],2026-03-03T17:17:11.036Z,2026-03-04T03:23:36.782Z,2026-03-03T17:17:04.876Z,2026-03-03T17:17:11.036Z,9,footwear,footwear.formal_shoes,footwear.9,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'IT'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/1a774ae509e948de8ae22eb89bf66f44,9,0,215512,brim69,4.9,10,False,58,grailed,grailed,True,True,False,https://grailed.com/listings/93258407,20,True,0,False,0,False,0,False,0,False,0,False,0,False
78819848,78819848,00s Rabbit Ear Hoodie,Frapbois × Issey Miyake,"[{'id': 8278, 'name': 'Frapbois'}, {'id': 504, 'name': 'Issey Miyake'}]",174,110,False,35,"[240, 216, 194, 174]",2025-04-25T09:09:16.133Z,2026-03-04T03:23:15.040Z,2025-05-24T08:31:28.788Z,2025-12-11T18:47:13.804Z,m,womens_tops,womens_tops.hoodies,womens_tops.m,is_gently_used,beige,womenswear,Asia,"[{'name': 'color', 'value': 'beige'}, {'name': 'country_of_origin', 'value': 'JP'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/f9338ed2fc0a4b54b4f3bcaab8f76597,11,2,77152,grindhouse,4.962264150943396,106,True,290,grailed,grailed,True,True,True,https://grailed.com/listings/78819848,35,True,35,True,35,True,35,True,25,True,30,True,25,True
93274390,93274390,Mister Freedom Outlaw Cone Denim Lot64 NOS,Mister Freedom,"[{'id': 532, 'name': 'Mister Freedom'}]",162,140,False,15,[],2026-03-03T23:13:49.596Z,2026-03-04T03:22:54.444Z,2026-03-03T23:13:40.518Z,2026-03-03T23:13:49.596Z,38,bottoms,bottoms.denim,bottoms.38,is_gently_used,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",['vintage'],[],https://media-assets.grailed.com/prd/listing/temp/ccd19338b3404af8bbb2f790a1ef0999,12,2,2059022,canopy583,5.0,32,True,131,grailed,grailed,True,True,False,https://grailed.com/listings/93274390,15,True,30,False,0,False,0,False,0,False,0,False,0,False
92777300,92777300,Chrome Hearts Los Angeles floral long sleeve tee,Chrome Hearts,"[{'id': 405, 'name': 'Chrome Hearts'}]",378,378,False,9,"[420, 378]",2026-02-22T07:01:58.772Z,2026-03-04T03:22:46.967Z,2026-02-22T02:14:23.518Z,2026-03-01T18:16:35.274Z,s,tops,tops.long_sleeve_shirts,tops.s,is_gently_used,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/9ce03958ccbc4bf49af9bb2b91fdd2fa,10,5,12424331,Jalessandria5,,0,False,2,grailed,grailed,True,True,True,https://grailed.com/listings/92777300,9,True,25,True,25,True,25,True,25,True,25,True,25,True
92929814,92929814,FW20 Scribble Portrait tee,Supreme × Yohji Yamamoto,"[{'id': 6, 'name': 'Supreme'}, {'id': 288, 'name': 'Yohji Yamamoto'}]",35,35,False,9,[],2026-02-25T01:27:45.006Z,2026-03-04T03:22:32.778Z,2026-02-25T01:27:34.823Z,2026-02-25T01:27:45.006Z,m,tops,tops.short_sleeve_shirts,tops.m,is_used,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/64c1566592cc4c4aa27ed794f02fc319,7,2,286526,okmb,5.0,26,True,50,grailed,hype,True,True,False,https://grailed.com/listings/92929814,9,True,0,False,0,False,0,False,0,False,0,False,0,False
91738772,91738772,Chrome Hearts Aspen Horseshoe Long Sleeve,Chrome Hearts,"[{'id': 405, 'name': 'Chrome Hearts'}]",650,550,False,9,[],2026-01-31T08:59:48.486Z,2026-03-04T03:22:30.206Z,2026-01-31T04:08:28.654Z,2026-01-31T08:59:48.486Z,l,tops,tops.long_sleeve_shirts,tops.l,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/e1f586c7e5f7475a9efdada79e723252,7,4,9062809,IGGunnerKennington,5.0,6,False,25,grailed,grailed,True,True,False,https://grailed.com/listings/91738772,9,True,150,True,150,True,150,True,150,True,150,True,150,True
91627410,91627410,Kith Raf Dolman Buttondown,Kith,"[{'id': 356, 'name': 'Kith'}]",125,75,False,15,"[150, 125]",2026-01-28T21:39:10.882Z,2026-03-04T03:22:24.345Z,2026-01-28T21:39:03.287Z,2026-02-14T03:34:59.671Z,l,tops,tops.button_ups,tops.l,is_gently_used,red,menswear,United States,"[{'name': 'color', 'value': 'red'}, {'name': 'country_of_origin', 'value': 'CN'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/c9073167294141e4b90825b1afdcce38,3,3,664906,IanThorn,5.0,1,False,16,grailed,hype,True,True,True,https://grailed.com/listings/91627410,15,True,50,True,50,True,50,True,50,True,50,True,50,True
93071917,93071917,Supreme Vanson Leathers L/S Top SS26,Supreme × Vanson Leathers,"[{'id': 6, 'name': 'Supreme'}, {'id': 4525, 'name': 'Vanson Leathers'}]",280,250,False,9,[],2026-02-27T21:17:58.228Z,2026-03-04T03:22:18.111Z,2026-02-27T21:17:43.973Z,2026-02-27T21:17:58.228Z,m,tops,tops.long_sleeve_shirts,tops.m,is_new,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/68ff1b45252f41d284cfae7c8599f451,4,3,364810,FearofGrails,4.997539975399754,813,True,1528,grailed,hype,True,True,False,https://grailed.com/listings/93071917,9,True,0,False,0,False,0,False,0,False,0,False,0,False
93278659,93278659,Killtec airbrush hoodie,Other,"[{'id': 31752, 'name': 'Other'}]",350,350,False,15,[],2026-03-04T00:49:11.450Z,2026-03-04T03:22:15.591Z,2026-03-04T00:49:11.450Z,2026-03-04T00:49:11.450Z,l,tops,tops.sweatshirts_hoodies,tops.l,is_new,gray,menswear,United States,"[{'name': 'color', 'value': 'gray'}, {'name': 'country_of_origin', 'value': 'CN'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/d7fe4bd983c24d04b47dbf9ab3f543ee,2,0,15108208,hkel,,0,False,2,grailed,basic,True,True,False,https://grailed.com/listings/93278659,15,True,50,True,50,True,50,True,50,True,50,True,50,True
92799641,92799641,Seiko Automatic Wrist Watch 17Jewels Day/Date Japan,Seiko,"[{'id': 829, 'name': 'Seiko'}]",67,45,False,15,"[75, 67]",2026-02-22T16:27:37.975Z,2026-03-04T03:21:47.056Z,2026-02-22T16:27:31.998Z,2026-03-01T20:15:49.733Z,36,accessories,accessories.jewelry_watches,accessories.36,is_gently_used,gray,menswear,United States,"[{'name': 'color', 'value': 'gray'}, {'name': 'country_of_origin', 'value': 'JP'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/f82920c5ff2e4c65bc3a5cb267ac8453,10,0,8935210,Essential_Wear,,0,False,5,grailed,basic,True,True,True,https://grailed.com/listings/92799641,7,True,15,True,15,True,15,True,15,True,15,True,25,True
70821467,70821467,G-STAR RAW CREWNECK SWEATSHIRT‼️,G-Star,"[{'id': 2580, 'name': 'G-Star'}]",38,33,False,19,[],2024-11-21T03:47:30.395Z,2026-03-04T03:21:28.958Z,2024-11-21T03:47:25.004Z,2024-11-21T03:47:30.395Z,l,tops,tops.sweatshirts_hoodies,tops.l,is_gently_used,white,menswear,Canada,"[{'name': 'color', 'value': 'white'}]",[],[],https://media-assets.grailed.com/prd/listing/21914043/359e16535d524f299aa1f48eb22ce47d,2,0,1084406,REDKOALA,4.909090909090909,11,True,44,grailed,basic,False,True,False,https://grailed.com/listings/70821467,19,True,25,True,45,True,45,True,55,True,55,True,25,True
92920792,92920792,2000s Carhartt Carpenter Jorts Cut Off,Carhartt,"[{'id': 742, 'name': 'Carhartt'}]",39,39,False,18,"[45, 39]",2026-02-24T21:55:39.397Z,2026-03-04T03:21:00.397Z,2026-02-24T21:55:32.599Z,2026-03-03T17:18:33.334Z,34,bottoms,bottoms.shorts,bottoms.34,is_used,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'MX'}]",['workwear'],[],https://media-assets.grailed.com/prd/listing/temp/3d3c4d765365485680a1e06f5167eff9,5,3,2834299,agcthrift,4.988372093023256,86,True,199,grailed,basic,True,True,True,https://grailed.com/listings/92920792,18,True,0,False,0,False,0,False,0,False,0,False,0,False
79585573,79585573,Maison Margiela Cardigan,Maison Margiela,"[{'id': 2308, 'name': 'Maison Margiela'}]",600,440,False,15,"[800, 700, 600]",2025-05-12T21:56:50.351Z,2026-03-04T03:20:44.629Z,2025-05-12T21:56:39.512Z,2025-10-23T03:57:14.339Z,l,tops,tops.sweaters_knitwear,tops.l,is_new,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'IT'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/572f99c0bb814165b88b97ed0a9cc165,7,2,958168,UncleJeffs,5.0,53,True,183,grailed,grailed,True,True,True,https://grailed.com/listings/79585573,15,True,20,True,30,True,30,True,30,True,30,True,30,True
86083473,86083473,Paly Hollywood The American Dream Tee,Paly Hollywood,"[{'id': 40317, 'name': 'Paly Hollywood'}]",280,225,False,9,"[750, 600, 500, 400, 280]",2025-10-07T17:09:37.520Z,2026-03-04T03:19:53.510Z,2025-10-07T17:09:28.692Z,2026-02-15T00:57:44.528Z,m,tops,tops.short_sleeve_shirts,tops.m,is_new,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/17562174d206465c8eb7fbe1d04627d6,10,2,6327653,Dylanx5,5.0,4,False,23,grailed,grailed,True,True,True,https://grailed.com/listings/86083473,9,True,15,False,15,False,15,False,15,False,15,False,25,False
62850071,62850071,Vilebrequin Swimming Shorts,Swims × Vilebrequin,"[{'id': 1309, 'name': 'Swims'}, {'id': 808, 'name': 'Vilebrequin'}]",44,35,False,30,"[55, 49, 44]",2024-06-20T22:22:21.368Z,2026-03-04T03:19:46.561Z,2024-07-14T18:10:26.490Z,2025-05-13T09:34:58.247Z,32,bottoms,bottoms.shorts,bottoms.32,is_gently_used,multi,menswear,Europe,"[{'name': 'color', 'value': 'multi'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/4b59dcf848514dfaab7f099e9e6c9c8c,4,6,11612363,OGINY,4.777777777777778,9,False,23,grailed,basic,False,True,True,https://grailed.com/listings/62850071,30,True,30,True,15,True,15,True,25,True,25,True,25,True
92394929,92394929,Colorful Rhinestone Hoodie Billionaire Boys Club,Billionaire Boys Club,"[{'id': 366, 'name': 'Billionaire Boys Club'}]",61,37,False,39,"[159, 143, 85, 68, 61]",2026-02-13T15:11:53.578Z,2026-03-04T03:19:35.181Z,2026-03-02T00:47:52.249Z,2026-03-02T00:44:58.592Z,l,tops,tops.sweatshirts_hoodies,tops.l,is_gently_used,green,menswear,Asia,"[{'name': 'color', 'value': 'green'}, {'name': 'country_of_origin', 'value': 'CN'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/7dab696fb3d7477e990c25613cbd85aa,9,0,1956842,DualChair,4.880733944954128,109,True,454,grailed,hype,True,True,True,https://grailed.com/listings/92394929,39,True,39,True,39,True,39,True,29,True,39,True,39,True
88961042,88961042,Acne Moore Turtleneck Sweater Pullover 48 M-L,Acne Studios,"[{'id': 66, 'name': 'Acne Studios'}]",49,49,False,25,"[80, 72, 64, 57, 49]",2025-12-07T22:14:08.053Z,2026-03-04T03:19:21.554Z,2026-01-04T18:49:47.361Z,2026-03-04T01:53:29.282Z,m,tops,tops.sweaters_knitwear,tops.m,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'CN'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/b5b6393b508e4877846e58eef71c8515,6,3,844603,Finnnnbar,4.784313725490196,102,False,386,grailed,grailed,True,True,True,https://grailed.com/listings/88961042,13,True,20,True,25,True,25,True,25,True,25,True,25,True
91084816,91084816,S/S 06 “T” Collection Tee,Undercover,"[{'id': 10, 'name': 'Undercover'}]",150,95,False,9,"[175, 150]",2026-01-18T01:30:56.583Z,2026-03-04T03:19:15.443Z,2026-02-11T04:01:36.726Z,2026-02-28T19:07:16.704Z,s,tops,tops.short_sleeve_shirts,tops.s,is_gently_used,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'JP'}]",['avant-garde'],[],https://media-assets.grailed.com/prd/listing/temp/9ce99b84dcd946199d1ae0d6d666b6c0,7,2,10698492,catallergyhaver,5.0,18,True,43,grailed,grailed,True,True,True,https://grailed.com/listings/91084816,9,True,30,True,30,True,30,True,30,True,30,True,30,True
92852524,92852524,2021m mid blue denim jeans size 32,Acne Studios,"[{'id': 66, 'name': 'Acne Studios'}]",360,315,False,15,[],2026-02-23T16:30:01.022Z,2026-03-04T03:17:28.218Z,2026-03-02T16:29:56.322Z,2026-03-02T16:28:19.144Z,32,bottoms,bottoms.denim,bottoms.32,is_gently_used,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/49c8890f0c634860bc6dc444ba5b4c74,11,6,58294,Demetrious,4.910852713178294,602,True,1853,grailed,grailed,True,False,False,https://grailed.com/listings/92852524,15,True,55,True,60,True,60,True,60,True,60,True,60,True
93109842,93109842,Mihara Yasuhiro Long Leather Boots,Maison MIHARA YASUHIRO,"[{'id': 39900, 'name': 'Maison MIHARA YASUHIRO'}]",325,325,False,20,[],2026-02-28T18:14:52.085Z,2026-03-04T03:16:58.286Z,2026-02-28T18:14:43.864Z,2026-02-28T18:14:52.085Z,9.5,footwear,footwear.boots,footwear.9.5,is_gently_used,brown,menswear,United States,"[{'name': 'color', 'value': 'brown'}, {'name': 'country_of_origin', 'value': 'JP'}]",['avant-garde'],[],https://media-assets.grailed.com/prd/listing/temp/e1ea944e29cc4d9f8e145e47bca4125a,8,0,3575375,VILLANO,4.98125,160,True,337,grailed,grailed,True,True,False,https://grailed.com/listings/93109842,20,True,20,True,20,True,20,True,20,True,20,True,20,True
93208909,93208909,All You Need is Love Tee,Number (N)ine,"[{'id': 799, 'name': 'Number (N)ine'}]",125,125,False,9,[],2026-03-02T19:50:58.697Z,2026-03-04T03:16:29.610Z,2026-03-02T19:50:52.566Z,2026-03-02T19:50:58.697Z,xxl,tops,tops.short_sleeve_shirts,tops.xxl,is_gently_used,white,menswear,United States,"[{'name': 'color', 'value': 'white'}, {'name': 'country_of_origin', 'value': 'JP'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/ecba085c9a24496cbd61f983e115ada5,3,4,32373,windfall,4.943796068796069,3256,True,5545,grailed,grailed,True,True,False,https://grailed.com/listings/93208909,9,True,25,True,40,True,40,True,40,True,40,True,40,True
88622535,88622535,Marni Logo Intarsia Virgin Wool Sweater Stone White Size 48,Marni,"[{'id': 142, 'name': 'Marni'}]",202,140,False,15,"[250, 225, 202]",2025-11-29T23:05:19.438Z,2026-03-04T03:16:28.155Z,2025-12-12T21:23:07.099Z,2026-01-15T04:23:29.292Z,m,tops,tops.sweaters_knitwear,tops.m,is_used,beige,menswear,United States,"[{'name': 'color', 'value': 'beige'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/3d1d3f15c322495fb3362bbf52849ea4,6,2,2771931,EquatorGa,4.935919055649241,593,True,1395,grailed,grailed,True,True,True,https://grailed.com/listings/88622535,15,True,0,False,0,False,0,False,0,False,0,False,0,False
93215642,93215642,Nike SB Dunk Low Yuto Horigome Matcha,Nike,"[{'id': 30, 'name': 'Nike'}]",120,120,False,16,[],2026-03-02T22:23:05.185Z,2026-03-04T03:15:38.611Z,2026-03-02T22:22:58.656Z,2026-03-02T22:23:05.185Z,10,footwear,footwear.lowtop_sneakers,footwear.10,is_gently_used,green,menswear,United States,"[{'name': 'color', 'value': 'green'}, {'name': 'country_of_origin', 'value': 'VN'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/41b1deee89d74ac58fd940e423bea4c9,5,0,14644323,ihaveaproblemcloset,5.0,10,False,42,grailed,hype,True,True,False,https://grailed.com/listings/93215642,16,True,20,False,20,False,20,False,30,False,30,False,25,False
91285957,91285957,Chrome hearts Logo hat,Chrome Hearts,"[{'id': 405, 'name': 'Chrome Hearts'}]",449,449,False,9,"[500, 449]",2026-01-22T00:14:51.334Z,2026-03-04T03:15:18.596Z,2026-02-20T01:30:29.813Z,2026-03-01T03:55:40.764Z,one size,accessories,accessories.hats,accessories.one_size,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/ea108a120b0b4adcbae4510c180ae361,11,0,13389912,Tempetoesss,4.821428571428571,28,False,65,grailed,grailed,True,True,True,https://grailed.com/listings/91285957,9,True,25,True,25,True,25,False,25,True,25,True,25,True
87441900,87441900,Mowalola Buckle Hat,Mowalola,"[{'id': 36661, 'name': 'Mowalola'}]",249,249,False,9,[],2025-11-06T03:30:11.037Z,2026-03-04T03:14:29.751Z,2025-11-06T03:30:03.107Z,2025-11-06T03:30:11.037Z,one size,accessories,accessories.hats,accessories.one_size,is_new,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/594d6fcd584740f299448a699f204137,6,0,1902214,abathingharambe,4.934782608695652,138,True,317,grailed,hype,True,True,False,https://grailed.com/listings/87441900,9,True,50,True,50,True,50,True,50,True,50,True,50,True
93248998,93248998,The Row Black Straight Leg Denim Jeans,The Row,"[{'id': 32195, 'name': 'The Row'}]",380,260,False,15,[],2026-03-03T13:32:23.947Z,2026-03-04T03:14:16.517Z,2026-03-03T13:32:16.332Z,2026-03-03T13:32:23.947Z,32,bottoms,bottoms.denim,bottoms.32,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'IT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/38606bd3dbc54f6b8a5d6e648336d546,7,4,125195,ElCapitan23,4.906543967280164,815,True,880,grailed,grailed,True,True,False,https://grailed.com/listings/93248998,15,True,20,True,20,True,30,True,0,False,0,False,0,False
91925707,91925707,o1rshd1 Runner Trainer Sneakers in Black,Lanvin,"[{'id': 126, 'name': 'Lanvin'}]",288,200,False,16,[],2026-02-03T19:13:00.536Z,2026-03-04T03:11:34.608Z,2026-03-03T19:13:14.370Z,2026-03-03T19:12:36.143Z,11,footwear,footwear.lowtop_sneakers,footwear.11,is_new,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/46862759/205159ddcede4198994aacb76e7c3d3e,18,0,9621,viadeiservi,4.939701371161739,9019,True,18920,grailed,grailed,True,True,False,https://grailed.com/listings/91925707,16,True,50,True,100,True,100,True,100,True,100,True,100,True
83752674,83752674,VINTAGE Levi's 501 Jeans Men Medium Black Straight Leg 90s 34x34 Cotton Denim,Levi's,"[{'id': 265, 'name': ""Levi's""}]",158,158,False,16,"[226, 158]",2025-08-15T12:17:28.097Z,2026-03-04T03:11:19.711Z,2025-09-12T12:14:15.489Z,2025-09-12T12:13:26.181Z,36,bottoms,bottoms.denim,bottoms.36,is_used,black,menswear,Europe,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/a5bc1effad6f443abe51b54efee84f76,8,0,13570835,SekondLegacy,4.894736842105263,19,True,107,grailed,basic,True,True,True,https://grailed.com/listings/83752674,16,True,59,True,98,True,64,True,109,True,0,False,0,False
93282272,93282272,Kapital Pueblo Fleece Pullover,Kapital,"[{'id': 388, 'name': 'Kapital'}]",328,328,False,20,[],2026-03-04T02:18:34.217Z,2026-03-04T03:10:24.928Z,2026-03-04T02:18:25.711Z,2026-03-04T02:18:34.217Z,l,tops,tops.sweatshirts_hoodies,tops.l,is_gently_used,multi,menswear,United States,"[{'name': 'color', 'value': 'multi'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/4dc7fbbb1bb44a7093d034123d2a9a3e,5,2,21816,abridgedny,4.917735042735043,1872,True,5582,grailed,grailed,True,True,False,https://grailed.com/listings/93282272,20,True,0,False,0,False,0,False,0,False,0,False,34,True
92636454,92636454,Supreme Stickers Lot - 20 count,Supreme,"[{'id': 6, 'name': 'Supreme'}]",40,40,False,9,"[50, 40]",2026-02-18T21:26:06.049Z,2026-03-04T03:10:17.986Z,2026-02-18T21:25:58.602Z,2026-02-18T21:24:28.108Z,one size,accessories,accessories.supreme,accessories.one_size,is_new,multi,menswear,United States,"[{'name': 'color', 'value': 'multi'}, {'name': 'country_of_origin', 'value': 'US'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/40345fdefb564c5386cad9a7a5d3662c,1,0,2151565,zadeymyister14,4.931034482758621,29,True,55,grailed,hype,False,True,True,https://grailed.com/listings/92636454,9,True,0,False,0,False,0,False,0,False,0,False,0,False
86495825,86495825,Stussy Windbreaker,Stussy,"[{'id': 168, 'name': 'Stussy'}]",52,40,False,13,"[65, 52]",2025-10-16T18:27:01.276Z,2026-03-04T03:10:17.713Z,2025-10-16T18:26:55.791Z,2025-12-26T23:26:09.094Z,s,outerwear,outerwear.light_jackets,outerwear.s,is_used,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/568b67f7b4c34b77a5cfff1e24667e65,4,2,2741691,Reusablegarments,4.74390243902439,164,False,328,grailed,hype,False,True,True,https://grailed.com/listings/86495825,11,True,35,True,0,False,0,False,0,False,0,False,0,False
85414781,85414781,Aris Tatalovich Helmet Jean Shorts,Aris Tatalovich,"[{'id': 22200, 'name': 'Aris Tatalovich'}]",155,155,False,9,"[200, 180, 162, 155]",2025-09-22T19:18:36.037Z,2026-03-04T03:09:42.177Z,2025-09-22T19:18:26.234Z,2025-10-06T16:05:20.448Z,30,bottoms,bottoms.shorts,bottoms.30,is_gently_used,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'US'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/7bf5b8bcb7c14daf9bcdacdc8db760e4,4,1,4078329,rubberbandmansandman,,0,False,1,grailed,grailed,True,True,True,https://grailed.com/listings/85414781,9,True,25,True,25,True,25,True,35,True,35,True,15,True
90058192,90058192,Vintage Nike hoodie Middle swoosh Travis scott size Small,Nike,"[{'id': 30, 'name': 'Nike'}]",80,50,False,25,"[99, 89, 80]",2025-12-29T00:33:17.531Z,2026-03-04T03:09:10.079Z,2026-01-26T00:33:11.847Z,2026-01-27T23:26:52.441Z,s,tops,tops.sweatshirts_hoodies,tops.s,is_gently_used,blue,menswear,Europe,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'AL'}]",['streetwear'],[],https://media-assets.grailed.com/prd/listing/temp/dd5aa0928b0b4a1a811a1e66928e90dc,4,0,4077963,BunnyHouse,4.824670287044221,1289,False,3748,grailed,hype,True,True,True,https://grailed.com/listings/90058192,25,True,25,True,25,True,25,True,25,True,25,True,25,True
88288180,88288180,NIKE Project F.R.O.G. Sz S Track Pants Night/Lemon HJ3292,Nike,"[{'id': 30, 'name': 'Nike'}]",60,50,False,13,[],2025-11-23T15:49:57.098Z,2026-03-04T03:09:00.937Z,2025-11-23T15:49:39.423Z,2025-11-23T15:49:57.098Z,30,bottoms,bottoms.casual_pants,bottoms.30,is_new,blue,menswear,United States,"[{'name': 'color', 'value': 'blue'}, {'name': 'country_of_origin', 'value': 'VN'}]",[],[],https://media-assets.grailed.com/prd/listing/temp/fb790fa067e94790aa0283534d6b379c,5,0,5997277,SE7ENISHERE,4.857142857142857,7,True,31,grailed,hype,True,True,False,https://grailed.com/listings/88288180,11,True,0,False,0,False,0,False,0,False,0,False,0,False
90744481,90744481,Balenciaga Vintage Red Bowling Shoulder Bag,Balenciaga,"[{'id': 136, 'name': 'Balenciaga'}]",360,360,False,20,"[400, 360]",2026-01-11T20:31:42.343Z,2026-03-04T03:08:48.972Z,2026-02-08T20:31:51.017Z,2026-02-08T20:31:41.103Z,one size,womens_bags_luggage,womens_bags_luggage.handle_bags,womens_bags_luggage.one_size,is_gently_used,red,womenswear,Europe,"[{'name': 'color', 'value': 'red'}, {'name': 'country_of_origin', 'value': 'ES'}]",['vintage'],[],https://media-assets.grailed.com/prd/listing/temp/7e937356859e48a2a9b33fb713fcb792,14,0,2715008,VoodooWarehouse,4.84313725490196,102,False,381,grailed,grailed,True,True,True,https://grailed.com/listings/90744481,20,True,20,True,15,True,15,True,20,True,20,True,20,True
91429390,91429390,Burberry Green Check T shirt size XL brand new with tags,Burberry,"[{'id': 227, 'name': 'Burberry'}]",97,85,False,9,"[135, 121, 108, 97]",2026-01-24T21:45:37.857Z,2026-03-04T03:08:10.381Z,2026-02-14T16:07:39.272Z,2026-02-19T03:40:37.767Z,xl,tops,tops.short_sleeve_shirts,tops.xl,is_new,black,menswear,United States,"[{'name': 'color', 'value': 'black'}, {'name': 'country_of_origin', 'value': 'PT'}]",['luxury'],[],https://media-assets.grailed.com/prd/listing/temp/e74d8ddca13647ae83ee707607e2f55c,6,3,43864,nwar,4.976744186046512,215,True,358,grailed,grailed,True,True,True,https://grailed.com/listings/91429390,9,True,0,False,0,False,0,False,0,False,0,False,0,False
